transaction_id,transaction_datetime,transaction_amount_inr,transaction_channel,merchant_category,customer_region,device_type,account_age_months,available_balance_inr,monthly_income_inr,credit_limit_inr,credit_utilization_pct,transactions_last_24h,avg_transaction_amount_30d_inr,failed_logins_last_24h,distance_from_usual_location_km,international_transaction,card_present,prior_disputes_12m,is_fraud
TXN000167,2025-10-30 17:15:00,902.0,ecommerce,travel,Mumbai,,38,316144.08,89672.41,338257.35,57.8,0,658.28,0,,0,0,0,0
TXN000168,2025-09-21 23:58:00,721.91,mobile_app,groceries,Hyderabad,iOS,141,68549.0,52866.11,125185.93,25.2,4,675.6,0,1.8,0,0,0,0
TXN000169,2025-03-19 11:53:00,234.98,ATM,fashion,Mumbai,desktop,108,139366.38,,214869.13,50.1,3,685.5,3,61.7,0,1,0,0
TXN000170,2025-12-17 10:33:00,379.31,ecommerce,groceries,Mumbai,iOS,122,,63655.12,65004.51,50.8,8,1252.57,1,1343.7,0,0,0,0
TXN000171,2025-05-14 22:40:00,1471.95,POS,restaurants,Mumbai,Android,70,279349.76,87849.14,365927.2,28.0,3,2695.18,1,,0,1,2,0
TXN000172,2025-03-05 21:52:00,555.75,ecommerce,groceries,Pune,card_terminal,77,430167.79,126308.79,,13.7,0,370.52,3,1235.6000000000001,0,0,0,1
TXN000173,2025-10-10 11:56:00,2012.04,POS,fashion,Other,desktop,44,140302.33,44246.59,146156.29,46.5,2,,0,23.1,0,1,0,0
TXN000174,2025-07-08 00:46:00,1597.17,POS,groceries,Mumbai,card_terminal,134,365632.56,131878.63,455436.4,25.7,0,3777.54,0,4.3,0,0,0,0
TXN000175,2025-02-07 06:15:00,2980.48,mobile_app,fashion,Hyderabad,iOS,119,4118.08,31013.53,109623.26,44.7,1,1647.54,0,,0,0,0,0
TXN000176,2025-05-20 01:38:00,5360.9,POS,electronics,Pune,,130,61210.88,48618.61,99163.75,78.4,0,2702.84,0,15.3,0,1,0,0
TXN000177,2025-08-15 17:31:00,1219.62,ecommerce,travel,Pune,Android,9,317493.83,115754.18,365468.95,49.3,2,1070.33,0,16.1,0,0,1,0
TXN000178,2025-04-20 18:33:00,1489.26,mobile_app,fuel,Bengaluru,Android,114,185804.78,52766.48,125439.04,58.7,1,1975.43,0,71.7,0,0,0,0
TXN000179,2025-12-06 23:53:00,1138.92,ecommerce,groceries,Hyderabad,Android,179,250777.97,69743.48,118980.42,56.9,9,2408.05,0,8.3,0,0,1,0
TXN000180,2025-10-13 09:27:00,4363.39,mobile_app,groceries,Mumbai,iOS,139,91098.13,67730.99,250462.06,16.9,5,4307.54,1,18.4,0,0,0,0
TXN000181,2025-11-30 18:07:00,3391.86,ecommerce,fuel,Delhi,,115,109415.95,65340.36,267426.02,50.2,3,1007.73,1,,0,0,0,0
TXN000182,2025-03-29 03:49:00,756.27,mobile_app,groceries,Hyderabad,Android,86,78316.26,,253262.82,59.9,9,1137.7,0,,0,0,0,0
TXN000183,2025-12-10 15:54:00,1387.8,ATM,,Delhi,Android,180,207639.68,83405.06,80231.77,75.6,2,3222.87,0,15.3,1,1,0,0
TXN000184,2025-05-18 00:19:00,5595.55,ecommerce,fashion,,Android,24,76093.65,24133.18,52081.33,17.0,7,2303.35,1,2.7,0,0,0,0
TXN000185,2025-09-25 03:58:00,341.87,ecommerce,,Bengaluru,Android,171,131105.79,51451.78,48390.21,36.4,0,,1,25.0,0,0,0,0
TXN000186,2025-05-28 20:01:00,1925.46,ATM,travel,Hyderabad,desktop,79,107577.13,99946.45,395809.38,47.9,3,1657.43,3,2.3,0,1,0,0
TXN000187,2025-12-14 12:36:00,449.49,POS,travel,Delhi,Android,138,266326.32,128282.96,285470.57,25.9,0,,0,1931.1999999999998,0,1,0,0
TXN000188,2025-09-16 12:19:00,4656.63,POS,groceries,Other,desktop,71,52239.57,74275.3,,41.6,1,,0,32.4,0,1,3,0
TXN000189,2025-10-15 18:10:00,2008.24,ecommerce,fuel,Delhi,iOS,26,191073.18,101391.8,314222.39,81.8,3,2906.4,2,40.2,1,0,0,0
TXN000190,2025-07-28 00:19:00,603.12,ecommerce,electronics,Bengaluru,Android,142,242188.07,65495.99,79923.88,7.3,0,874.17,0,2154.3999999999996,0,0,2,0
TXN000191,2025-11-26 02:35:00,2177.91,mobile_app,electronics,Chennai,Android,45,129501.06,,,45.2,0,,0,16.0,0,0,0,0
TXN000192,2025-06-20 21:10:00,471.36,mobile_app,restaurants,Delhi,card_terminal,50,725569.5,206076.89,,42.6,1,1284.34,1,5.8,0,0,0,0
TXN000193,2025-01-30 02:41:00,1308.5,ecommerce,fuel,Bengaluru,Android,123,189884.64,98203.51,384684.66,55.9,0,2099.24,0,,0,0,0,0
TXN000194,2025-10-27 21:40:00,1299.64,ecommerce,fashion,Other,Android,42,57872.88,17438.92,73087.53,3.5,1,1769.98,0,25.5,0,0,0,0
TXN000195,2025-09-29 23:21:00,1323.44,POS,utilities,Mumbai,iOS,38,412913.37,123975.44,298748.04,57.3,5,2213.35,5,82.5,0,1,0,0
TXN000196,2025-01-29 02:35:00,5367.14,ecommerce,fashion,Hyderabad,card_terminal,172,76873.66,19926.49,61409.69,62.1,12,4717.53,1,,0,0,0,0
TXN000197,2025-05-24 22:35:00,2744.74,POS,fuel,Pune,card_terminal,29,80235.81,26073.85,48835.02,21.2,2,3468.38,2,96.8,0,1,0,0
TXN000198,2025-06-29 15:16:00,829.67,ecommerce,restaurants,Delhi,card_terminal,153,29794.22,54683.73,104502.11,16.2,14,1933.91,0,3.5,0,0,0,0
TXN000199,2025-08-31 03:14:00,920.07,ecommerce,restaurants,Chennai,desktop,127,116046.7,128664.1,523477.0,46.0,5,3242.92,0,1.8,0,0,0,0
TXN000200,2025-01-20 06:29:00,3095.54,ATM,utilities,Chennai,Android,145,156885.12,55827.44,53485.72,79.4,2,3487.82,0,22.8,0,1,0,0
TXN000201,2025-07-29 09:30:00,13300.99,ecommerce,utilities,Delhi,Android,105,114700.52,32359.3,,57.1,2,5104.26,0,3.6,0,0,0,1
TXN000202,2025-05-15 12:40:00,552.91,POS,fashion,Bengaluru,iOS,83,108582.81,66761.04,204653.32,27.1,1,1091.74,1,,0,1,0,0
TXN000203,2025-06-15 19:03:00,1265.2,POS,restaurants,Bengaluru,Android,155,,78303.81,200608.33,27.9,2,2223.11,0,12.3,0,1,0,0
TXN000204,2025-08-19 16:28:00,1511.47,mobile_app,groceries,,,55,,53558.8,69184.36,42.4,0,2094.63,0,48.0,0,0,0,0
TXN000205,2025-03-22 12:54:00,5481.36,mobile_app,,Hyderabad,card_terminal,174,155029.28,78735.99,178242.36,36.4,3,,0,36.5,0,0,0,0
TXN000206,2025-07-05 04:28:00,1603.25,ecommerce,fuel,Mumbai,,153,59064.28,50708.25,100000.44,15.8,0,3682.28,0,,0,0,0,0
TXN000207,2025-03-09 03:45:00,885.12,POS,fuel,Delhi,Android,177,14234.01,35918.11,47259.38,54.1,5,3229.18,1,5.7,0,1,2,0
TXN000208,2025-05-28 15:32:00,2378.14,ecommerce,groceries,Bengaluru,Android,32,187724.04,88047.33,75306.88,15.9,3,2514.44,0,28.2,0,0,1,0
TXN000209,2025-08-28 10:14:00,2436.8,ecommerce,groceries,Mumbai,Android,42,13823.62,94501.89,262831.65,22.1,0,3167.77,0,10.6,0,0,1,0
TXN000210,2025-09-28 16:01:00,2174.06,mobile_app,fuel,Delhi,card_terminal,88,164358.64,84870.41,330292.31,23.9,2,1997.96,5,5.3,0,0,0,1
TXN000211,2025-08-04 05:21:00,1466.23,mobile_app,groceries,Delhi,card_terminal,44,44686.45,,85016.25,47.4,8,3395.51,0,12.4,0,0,0,0
TXN000212,2025-10-22 15:36:00,748.03,ATM,fuel,Chennai,Android,147,434284.1,,241441.82,37.1,1,735.68,0,9.2,1,1,0,1
TXN000213,2025-07-16 19:35:00,519.25,ATM,fuel,Chennai,card_terminal,179,103163.99,70635.95,188653.49,63.9,10,1293.6,0,,0,1,0,0
TXN000214,2025-06-18 18:40:00,2514.59,mobile_app,cash_withdrawal,Bengaluru,desktop,36,119265.68,37549.4,46280.47,,8,2943.41,0,86.2,0,0,0,0
TXN000215,2025-04-04 11:19:00,3092.19,ATM,fashion,Chennai,Android,11,214660.29,95834.9,,22.2,1,2115.24,0,24.6,0,1,0,0
TXN000216,2025-04-22 13:42:00,3466.44,ecommerce,fuel,Bengaluru,Android,165,341244.96,106519.65,127971.05,36.6,0,4488.67,1,0.8,1,0,0,0
TXN000217,2025-12-26 09:06:00,2874.61,ecommerce,restaurants,Hyderabad,desktop,48,28108.28,72435.55,215630.47,38.5,9,4634.46,0,47.6,0,0,0,0
TXN000218,2025-01-10 11:59:00,3484.41,mobile_app,groceries,Chennai,iOS,123,122903.58,52182.02,165884.51,13.2,2,,1,19.8,0,0,0,0
TXN000219,2025-02-16 04:26:00,218.12,ecommerce,restaurants,Bengaluru,iOS,83,262109.35,130587.16,129681.3,39.5,2,770.97,2,3.9,1,0,0,0
TXN000220,2025-09-19 04:08:00,481.08,POS,groceries,Mumbai,card_terminal,159,47537.78,19007.74,39884.92,38.7,0,605.57,0,20.9,0,1,0,0
TXN000221,2025-07-11 08:30:00,3432.57,ecommerce,electronics,Delhi,card_terminal,136,4932.05,31071.97,54179.05,10.2,2,,0,0.7,0,0,0,0
TXN000222,2025-04-19 21:25:00,852.3,POS,electronics,Delhi,card_terminal,93,177953.9,46017.13,38695.5,70.7,4,1609.47,0,0.9,0,1,0,0
TXN000223,2025-04-25 21:54:00,971.89,POS,restaurants,Pune,desktop,118,54563.13,,155875.15,29.1,0,2550.96,0,16.7,1,1,0,0
TXN000224,2025-06-16 14:37:00,1395.6,ecommerce,utilities,Delhi,,161,56111.1,66430.65,260294.01,78.1,0,1789.64,0,35.7,0,0,0,0
TXN000225,2025-06-19 02:34:00,3386.8,ecommerce,cash_withdrawal,Delhi,,29,307661.74,96126.44,303817.87,44.5,0,1313.03,1,0.8,0,0,0,0
TXN000226,2025-10-23 04:57:00,5788.67,ecommerce,groceries,Bengaluru,card_terminal,3,158938.45,88111.1,261397.56,18.2,1,,0,4.7,0,0,0,0
TXN000227,2025-06-09 14:07:00,17442.27,mobile_app,groceries,Other,card_terminal,130,174349.29,49586.04,53619.8,16.2,2,2816.54,1,15.7,0,0,0,1
TXN000228,2025-02-10 19:43:00,5530.4,POS,cash_withdrawal,Chennai,Android,22,310483.9,84359.51,122726.5,75.7,0,,1,35.7,0,1,0,0
TXN000229,2025-09-06 23:53:00,11143.17,POS,utilities,Delhi,,46,176258.51,46820.72,78734.03,,15,3317.87,0,51.9,0,1,1,0
TXN000230,2025-07-13 14:47:00,2669.2,POS,,Delhi,card_terminal,179,94720.57,60149.45,176767.94,29.6,0,3068.89,1,,0,1,0,0
TXN000231,2025-02-22 11:36:00,1707.89,POS,restaurants,Mumbai,iOS,11,114106.05,85178.98,102669.03,89.9,14,1282.52,5,,0,1,0,0
TXN000232,2025-04-08 23:09:00,2691.9,POS,groceries,Hyderabad,card_terminal,37,56255.82,36855.34,123217.52,50.6,12,1764.13,0,,0,1,1,1
TXN000233,2025-10-12 01:12:00,966.26,mobile_app,groceries,Bengaluru,Android,30,154405.83,58918.02,247842.66,44.2,0,3061.88,0,,1,0,0,0
TXN000234,2025-03-31 13:19:00,2891.1,ATM,electronics,Bengaluru,Android,84,103253.4,86321.32,290192.0,44.0,4,,5,13.8,0,1,0,0
TXN000235,2025-11-16 05:56:00,659.04,ecommerce,utilities,Bengaluru,card_terminal,39,112155.48,30231.54,38235.02,62.2,12,2093.47,0,26.7,0,0,0,0
TXN000236,2025-12-01 02:49:00,1362.33,POS,groceries,Delhi,desktop,169,346732.37,,115938.09,80.6,3,2223.34,0,0.6,0,1,0,0
TXN000237,2025-06-10 12:11:00,282.07,POS,fuel,Mumbai,Android,143,205897.18,71032.63,244223.34,26.0,4,1417.93,4,14.9,0,1,0,0
TXN000238,2025-04-16 03:22:00,658.6,mobile_app,electronics,Hyderabad,card_terminal,158,105951.37,27799.61,52946.04,65.1,6,,3,10.3,0,0,0,0
TXN000239,2025-08-26 02:49:00,264.87,POS,travel,Mumbai,Android,130,165260.32,42233.45,34390.57,56.0,9,633.71,0,58.5,0,1,0,0
TXN000240,2025-12-26 05:51:00,5501.48,ecommerce,fuel,Hyderabad,Android,8,49937.32,80253.33,81157.51,50.5,1,3744.55,0,15.1,0,0,0,0
TXN000241,2025-11-14 18:06:00,1272.66,ATM,groceries,Bengaluru,card_terminal,173,175991.83,112305.59,298471.89,83.2,0,836.05,0,25.4,0,1,0,0
TXN000242,2025-05-19 19:03:00,957.45,mobile_app,fashion,Delhi,card_terminal,90,71784.65,,319451.99,80.3,0,1156.1,0,24.6,0,0,0,0
TXN000243,2025-02-16 16:33:00,5120.76,ATM,travel,Delhi,,101,168291.85,64769.79,203099.74,53.7,11,1722.14,6,21.1,0,1,0,0
TXN000244,2025-03-30 21:32:00,980.65,ecommerce,electronics,Bengaluru,desktop,124,,175829.52,570645.95,28.5,0,1694.39,2,15.6,0,0,0,0
TXN000245,2025-05-27 04:44:00,3304.59,ecommerce,utilities,Delhi,desktop,113,84391.84,23808.74,82305.34,66.0,2,1096.05,1,,0,0,0,0
TXN000246,2025-07-01 15:28:00,28077.0,POS,fuel,Other,desktop,119,117097.75,35235.52,34287.34,36.0,5,7487.17,0,66.7,0,1,0,0
TXN000247,2025-07-04 02:17:00,1667.65,mobile_app,groceries,Mumbai,Android,75,312577.66,93732.55,364187.34,42.5,1,1096.49,0,154.6,0,0,0,0
TXN000248,2025-04-02 22:40:00,941.12,ecommerce,restaurants,Other,iOS,80,116374.96,43392.52,115520.87,49.2,2,1764.84,0,11.9,0,0,1,0
TXN000249,2025-08-29 04:38:00,2223.06,POS,groceries,Mumbai,card_terminal,131,181104.76,70876.72,127276.23,61.2,0,1819.3,1,18.3,0,1,0,0
TXN000250,2025-07-15 21:13:00,491.46,mobile_app,,Pune,iOS,122,14076.56,65616.58,243662.68,13.0,10,2484.99,0,34.6,0,0,1,1
TXN000251,2025-11-09 10:26:00,4632.51,ecommerce,electronics,Mumbai,desktop,9,214249.41,58906.64,156441.8,44.8,3,3528.48,1,9.6,0,0,0,0
TXN000252,2025-04-05 20:09:00,634.53,ecommerce,electronics,Other,Android,61,31820.97,67120.21,211042.45,45.0,1,1561.31,0,12.2,0,0,0,0
TXN000253,2025-09-27 06:40:00,2954.62,ecommerce,fashion,Hyderabad,Android,141,34580.58,42743.66,177914.48,56.8,7,776.08,0,51.5,0,0,1,0
TXN000254,2025-09-18 06:28:00,4714.2,mobile_app,restaurants,Delhi,Android,88,56845.22,54345.82,68763.58,11.8,0,2132.73,0,,0,0,0,0
TXN000255,2025-02-17 23:15:00,25046.7,mobile_app,restaurants,Bengaluru,Android,5,98049.07,73962.24,196567.57,62.2,8,2726.79,0,9.4,1,0,0,1
TXN000256,2025-05-21 20:04:00,1325.93,mobile_app,fashion,Other,Android,66,,32994.41,121251.09,11.4,3,2715.42,0,25.3,0,0,0,0
TXN000257,2025-06-22 05:52:00,19300.58,POS,fashion,Hyderabad,Android,169,267823.74,107307.02,208095.7,36.0,5,7686.08,3,460.0,0,1,0,0
TXN000258,2025-07-03 02:46:00,839.45,ecommerce,fashion,Pune,iOS,119,86514.45,104682.01,435105.43,7.3,0,917.9,0,1.9,0,0,0,1
TXN000259,2025-03-05 06:27:00,5653.89,POS,utilities,Bengaluru,desktop,31,44894.12,35843.49,67277.11,79.2,1,2061.54,4,30.5,0,1,0,1
TXN000260,2025-03-23 02:55:00,11893.49,POS,fashion,Other,Android,170,153083.31,52502.36,192975.34,31.4,8,2512.21,2,3.3,0,1,0,0
TXN000261,2025-02-02 20:39:00,867.81,ecommerce,fuel,Other,Android,116,187367.32,92093.95,153154.88,57.0,2,2164.15,0,,0,0,0,0
TXN000262,2025-09-10 10:29:00,2686.31,ecommerce,utilities,Pune,iOS,159,149829.36,61385.9,221654.67,29.1,0,3673.25,1,13.2,1,0,0,0
TXN000263,2025-12-16 11:42:00,2428.23,mobile_app,restaurants,Chennai,iOS,38,313651.81,85002.26,300002.76,17.9,5,2098.59,1,108.7,0,0,3,0
TXN000264,2025-10-11 02:11:00,1152.28,ecommerce,restaurants,Delhi,desktop,68,239284.72,68635.17,165506.6,33.9,2,2332.71,0,36.2,0,0,0,0
TXN000265,2025-02-06 09:16:00,1384.22,ecommerce,electronics,Other,desktop,30,125843.87,,140111.68,71.3,0,1345.36,0,64.5,0,0,0,0
TXN000266,2025-08-03 17:56:00,1349.22,mobile_app,travel,Bengaluru,Android,41,66971.39,74299.17,117554.2,30.7,0,1044.88,1,6.1,0,0,0,0
TXN000267,2025-06-25 11:39:00,1867.04,mobile_app,fashion,Chennai,,69,107341.26,78672.58,91288.0,15.8,0,6920.64,0,,0,0,2,0
TXN000268,2025-03-27 08:51:00,809.26,POS,electronics,Bengaluru,Android,69,19825.48,,100715.23,32.2,3,1084.26,2,20.6,0,1,0,0
TXN000269,2025-04-11 09:27:00,733.6,ecommerce,restaurants,Delhi,desktop,174,99051.8,40338.96,59476.86,50.4,1,1051.94,0,17.8,0,0,0,0
TXN000270,2025-08-16 04:01:00,24517.67,ecommerce,travel,Hyderabad,desktop,141,147644.7,63050.47,74637.98,68.6,5,7473.33,0,10.3,0,0,0,0
TXN000271,2025-12-08 15:28:00,3879.24,ecommerce,groceries,Delhi,Android,24,74998.41,,119468.68,50.5,0,1965.3,0,25.2,0,0,0,0
TXN000272,2025-11-21 01:11:00,659.07,ecommerce,restaurants,Mumbai,card_terminal,140,68665.37,57321.95,137297.58,53.3,2,1828.21,0,41.2,0,0,0,0
TXN000273,2025-08-30 11:00:00,2989.34,POS,restaurants,Bengaluru,,61,36515.13,57547.38,159375.57,,3,1751.95,0,33.3,0,1,0,0
TXN000274,2025-01-10 13:01:00,478.34,mobile_app,electronics,Delhi,card_terminal,8,6289.67,34124.3,71083.62,31.9,0,1259.98,4,30.3,0,0,0,0
TXN000275,2025-06-21 06:56:00,4673.01,POS,travel,Bengaluru,Android,81,223984.51,145481.28,175376.93,68.0,0,3001.52,0,1690.1000000000001,0,1,0,0
TXN000276,2025-01-02 18:09:00,2504.54,ATM,electronics,Other,Android,116,336255.67,105143.12,119442.81,27.9,1,1783.79,0,2.2,0,1,0,0
TXN000277,2025-02-20 14:50:00,7171.32,mobile_app,electronics,Mumbai,desktop,89,29326.83,47951.19,189375.32,4.4,9,4273.72,1,12.7,0,0,0,1
TXN000278,2025-05-19 19:49:00,3426.62,POS,restaurants,Delhi,,82,62165.4,127069.82,305612.37,53.4,0,2542.56,0,26.9,0,1,0,0
TXN000279,2025-07-11 13:19:00,934.58,POS,fashion,,desktop,87,,91118.92,335942.22,39.9,0,2529.26,0,29.4,0,1,0,0
TXN000280,2025-10-05 10:15:00,10219.1,ecommerce,fashion,Pune,,42,109273.04,83509.34,211226.27,12.2,4,907.19,1,1.7,0,0,0,0
TXN000281,2025-04-13 06:48:00,1731.62,POS,travel,Bengaluru,card_terminal,12,200284.81,78851.0,322721.15,66.6,1,2437.06,0,57.6,0,1,0,0
TXN000282,2025-11-08 13:52:00,6811.6,mobile_app,cash_withdrawal,Bengaluru,iOS,61,,101327.13,178721.65,19.5,3,2752.87,1,28.6,0,0,0,0
TXN000283,2025-04-17 06:58:00,1383.27,ecommerce,electronics,Bengaluru,card_terminal,169,105725.16,,275768.99,12.6,1,,0,53.7,0,0,2,0
TXN000284,2025-03-21 13:10:00,1234.8,ecommerce,fuel,Hyderabad,card_terminal,14,689852.87,249507.54,828862.66,78.9,0,2337.32,0,5.8,0,0,1,0
TXN000285,2025-08-28 19:23:00,882.66,ecommerce,restaurants,Other,Android,71,30958.52,24622.22,76653.55,49.0,0,826.66,0,2.8,0,0,0,0
TXN000286,2025-08-14 04:55:00,5935.46,POS,restaurants,Bengaluru,card_terminal,80,92165.16,28790.74,106180.91,63.7,3,3557.42,0,37.9,0,1,1,0
TXN000287,2025-09-25 01:19:00,794.22,mobile_app,groceries,Pune,Android,173,42804.32,67299.71,96614.26,15.1,4,1526.84,0,2.3,0,0,0,0
TXN000288,2025-11-24 11:43:00,2675.47,POS,groceries,Delhi,Android,123,38916.29,66426.31,241729.37,38.1,4,2840.27,0,,0,1,0,0
TXN000289,2025-11-25 06:02:00,2767.01,POS,groceries,Hyderabad,card_terminal,129,16492.76,23011.51,73373.47,21.6,8,2404.92,0,4.1,0,1,0,0
TXN000290,2025-06-01 09:24:00,1392.92,mobile_app,fashion,Mumbai,card_terminal,60,156399.34,61804.97,,33.2,1,1366.09,5,42.9,0,0,0,0
TXN000291,2025-05-08 21:08:00,6122.03,ecommerce,fuel,Delhi,iOS,23,354764.53,,270531.68,36.5,1,2704.07,0,8.4,0,0,0,0
TXN000292,2025-06-07 10:06:00,6776.99,mobile_app,groceries,Other,card_terminal,157,91743.08,45489.75,114713.3,32.0,2,1201.22,0,37.4,0,0,0,0
TXN000293,2025-01-09 17:30:00,4036.67,ecommerce,cash_withdrawal,Chennai,Android,29,32334.86,96173.35,169287.24,30.8,0,,0,1.1,0,0,1,0
TXN000294,2025-06-03 06:22:00,1032.03,ATM,travel,Bengaluru,desktop,81,75697.56,30795.58,69612.48,62.3,2,3693.24,0,42.5,0,1,0,0
TXN000295,2025-12-20 10:37:00,752.2,mobile_app,utilities,Hyderabad,iOS,54,304828.2,116136.42,396165.82,59.4,1,631.54,0,69.4,0,0,0,0
TXN000296,2025-03-02 20:42:00,2843.46,POS,fashion,Mumbai,card_terminal,32,140131.0,42298.54,93300.34,63.8,16,1410.5,0,18.9,0,0,0,0
TXN000297,2025-08-08 20:50:00,611.82,ecommerce,fuel,Mumbai,Android,24,200978.76,70002.03,274293.05,40.9,1,1487.1,0,19.5,0,0,0,0
TXN000298,2025-09-23 21:34:00,1523.5,POS,groceries,Hyderabad,desktop,70,266504.24,148573.4,545308.42,62.2,0,,1,17.2,0,1,0,0
TXN000299,2025-07-22 20:12:00,2678.67,ATM,groceries,Pune,card_terminal,164,329458.54,144004.84,541188.94,39.4,1,1368.39,0,35.0,0,1,0,1
TXN000300,2025-07-26 07:46:00,909.4,POS,,Mumbai,iOS,5,73306.42,47856.55,46321.22,6.2,0,554.47,5,,0,1,0,0
TXN000301,2025-10-20 21:27:00,552.38,ATM,fuel,Pune,desktop,118,154145.59,262863.57,1091048.39,,0,1986.87,0,12.0,1,1,0,0
TXN000302,2025-09-07 01:39:00,6415.55,mobile_app,fashion,Mumbai,card_terminal,77,,135728.21,248182.17,,3,4153.05,1,50.0,0,0,0,0
TXN000303,2025-12-25 01:04:00,2114.48,POS,utilities,Hyderabad,Android,19,,99736.98,373530.59,36.3,0,2039.23,3,67.8,0,1,2,0
TXN000304,2025-07-24 22:26:00,643.16,mobile_app,fuel,Mumbai,,86,111754.09,34264.65,130214.62,48.7,1,1783.87,2,45.3,0,0,2,0
TXN000305,2025-05-08 20:33:00,1444.72,mobile_app,groceries,Bengaluru,,52,102862.65,30008.92,96911.03,24.5,1,1105.74,0,57.1,0,0,1,0
TXN000306,2025-06-12 22:49:00,468.79,ecommerce,groceries,Chennai,iOS,107,117669.15,29753.64,107418.14,30.3,10,1559.86,2,1.4,0,0,0,0
TXN000307,2025-04-23 22:16:00,462.42,POS,restaurants,Mumbai,Android,28,,43696.07,95724.23,56.3,0,557.15,0,,1,1,0,0
TXN000308,2025-02-04 18:23:00,2116.84,ecommerce,fuel,Chennai,iOS,46,39634.57,49134.65,77032.62,42.0,3,3463.75,1,,0,0,0,0
TXN000309,2025-01-06 17:03:00,4883.09,ecommerce,utilities,Bengaluru,card_terminal,28,148624.48,53337.8,194041.41,12.8,5,2319.36,0,,0,0,0,0
TXN000310,2025-08-19 17:22:00,782.69,POS,fashion,Bengaluru,card_terminal,46,335058.13,84011.39,295692.05,66.3,10,2477.1,0,17.5,0,1,0,0
TXN000311,2025-08-11 13:13:00,887.52,POS,cash_withdrawal,Delhi,iOS,158,150023.7,38468.0,52313.11,12.4,0,1104.39,2,14.4,0,1,0,0
TXN000312,2025-09-22 23:32:00,2336.97,POS,utilities,Delhi,card_terminal,19,268110.67,73314.67,131898.99,31.6,2,2277.72,2,2.4,0,1,0,0
TXN000313,2025-02-27 07:42:00,6607.69,ecommerce,electronics,Other,iOS,60,90318.3,45023.02,37381.31,79.5,4,13964.28,0,28.6,1,0,0,0
TXN000314,2025-05-30 19:23:00,824.04,POS,fuel,Delhi,Android,66,171570.03,58799.11,226021.79,66.1,6,1853.76,3,1571.4,0,1,2,0
TXN000315,2025-01-06 00:26:00,500.77,ecommerce,restaurants,Pune,Android,72,184719.0,76325.86,247454.65,29.6,0,2439.93,0,32.7,0,0,0,0
TXN000316,2025-04-28 01:41:00,4431.24,ATM,fuel,Hyderabad,iOS,47,62145.23,40912.07,174531.62,66.1,7,3358.66,5,24.3,0,1,0,0
TXN000317,2025-04-14 13:37:00,2530.46,mobile_app,utilities,Mumbai,card_terminal,57,38986.19,26889.95,69200.19,11.9,0,2665.08,0,16.0,0,0,2,0
TXN000318,2025-05-14 11:18:00,2011.04,mobile_app,groceries,Chennai,desktop,38,,81891.93,244706.71,24.8,7,1680.53,0,,0,0,0,0
TXN000319,2025-02-08 18:00:00,740.12,ecommerce,electronics,Bengaluru,iOS,37,234456.81,81018.46,77836.83,32.9,0,636.95,0,9.2,0,0,1,0
TXN000320,2025-06-10 07:11:00,761.47,POS,fuel,Bengaluru,Android,92,15063.17,132371.15,314908.81,56.3,0,839.88,1,33.3,0,1,0,0
TXN000321,2025-07-19 14:12:00,1286.71,ATM,utilities,Bengaluru,card_terminal,84,127811.1,,170099.55,42.6,10,2444.81,3,8.5,0,1,0,0
TXN000322,2025-08-18 06:58:00,3823.38,POS,restaurants,Chennai,,112,17075.73,,318135.57,38.9,2,768.34,6,12.0,0,1,0,0
TXN000323,2025-06-16 10:58:00,2655.36,ecommerce,fuel,Hyderabad,iOS,161,366710.35,145278.2,,34.7,13,1652.58,0,33.8,0,0,0,0
TXN000324,2025-07-30 21:40:00,3452.83,mobile_app,fashion,Bengaluru,card_terminal,83,119164.04,34458.69,,,2,1907.0,0,117.9,0,0,0,0
TXN000325,2025-01-18 01:11:00,358.91,ATM,restaurants,Hyderabad,card_terminal,156,11494.61,60568.93,229152.94,41.2,1,501.05,5,56.1,1,1,0,0
TXN000326,2025-05-19 00:39:00,1403.64,ecommerce,cash_withdrawal,Bengaluru,Android,107,39306.44,59613.12,159398.81,44.2,0,1427.46,0,,0,0,0,0
TXN000327,2025-06-17 09:19:00,3437.53,mobile_app,fashion,Bengaluru,iOS,41,102383.89,28230.32,75233.82,17.1,6,1754.7,0,15.2,0,0,0,0
TXN000328,2025-11-28 12:28:00,2927.24,POS,cash_withdrawal,Delhi,desktop,59,24355.0,20523.95,39328.41,58.9,13,3500.75,0,,0,1,0,0
TXN000329,2025-03-21 03:16:00,1056.37,mobile_app,utilities,Mumbai,card_terminal,155,184123.77,80271.91,276024.2,45.1,0,1451.84,0,,1,0,0,0
TXN000330,2025-03-18 04:14:00,989.38,POS,utilities,Chennai,Android,36,165042.97,45613.75,153135.44,85.0,0,2361.26,0,38.7,0,1,0,0
TXN000331,2025-02-07 14:46:00,9643.46,ecommerce,,Pune,Android,3,,75324.74,117189.39,9.6,9,2126.11,0,6.1,0,0,0,0
TXN000332,2025-10-28 11:35:00,3844.76,mobile_app,fuel,Mumbai,card_terminal,31,36996.18,28181.35,121071.09,52.0,6,4796.18,0,7.1,0,0,0,0
TXN000333,2025-02-21 05:41:00,404.81,ecommerce,cash_withdrawal,Other,Android,149,183101.59,,170698.9,69.0,2,2065.22,1,32.2,0,0,0,0
